,Vdrive,X,Y,endTime,freq,sensitivity,startTime
2,1.5,6.53271575e-05,6.76318720833e-05,1542864153.84,37.7,0.05,1542864146.91
3,1.5,6.87444929167e-05,3.90214075e-05,1542864160.91,37.6,0.05,1542864153.84
4,1.5,7.54996808333e-05,1.39873158333e-05,1542864167.86,37.5,0.05,1542864160.92
5,1.5,7.83607058333e-05,-9.37785545833e-06,1542864175.29,37.4,0.05,1542864167.86
6,1.5,8.97253229167e-05,-3.361725375e-05,1542864181.85,37.3,0.05,1542864175.3
7,1.5,9.574937e-05,-5.27193476e-05,1542864189.34,37.2,0.05,1542864181.85
8,1.5,0.000104427775,-7.27976016667e-05,1542864195.84,37.1,0.05,1542864189.35
9,1.5,0.000117063995833,-9.37784416667e-05,1542864203.23,37.0,0.05,1542864195.84
0,1.5,0.000131210625,-0.000116189770833,1542864209.89,36.9,0.05,1542864203.23
1,1.5,0.0001443236375,-0.00013367425,1542864216.87,36.8,0.05,1542864209.89
2,1.5,0.000165940275,-0.000147423083333,1542864223.9,36.7,0.05,1542864216.88
3,1.5,0.000192325241667,-0.000150522541667,1542864230.88,36.6,0.05,1542864223.9
4,1.5,0.000208537725,-0.0001376479,1542864238.18,36.5,0.05,1542864230.88
5,1.5,0.000184377979167,-0.0001054609375,1542864244.87,36.4,0.05,1542864238.19
6,1.5,0.000138092964,-0.00015373324,1542864252.32,36.3,0.05,1542864244.87
7,1.5,0.000148058866667,-0.000177622804167,1542864258.84,36.2,0.05,1542864252.33
8,1.5,0.0001570393,-0.0001947889125,1542864266.2,36.1,0.05,1542864258.85
9,1.5,0.0001676092125,-0.00021044505,1542864272.87,36.0,0.05,1542864266.2
0,1.5,0.000179371183333,-0.0002244323,1542864280.35,35.9,0.05,1542864272.88
1,1.5,0.000190338408333,-0.0002385784625,1542864286.87,35.8,0.05,1542864280.36
2,1.5,0.000200351975,-0.000255666054167,1542864293.87,35.7,0.05,1542864286.88
3,1.5,0.00021600815,-0.000266315404167,1542864300.89,35.6,0.05,1542864293.87
4,1.5,0.000231505383333,-0.000279905291667,1542864307.88,35.5,0.05,1542864300.9
5,1.5,0.0002481956,-0.000288488354167,1542864315.26,35.4,0.05,1542864307.89
6,1.5,0.000260672845833,-0.00029262095,1542864321.87,35.3,0.05,1542864315.26
7,1.5,0.00026798435,-0.0003051776,1542864329.31,35.2,0.05,1542864321.87
8,1.5,0.000277044241667,-0.000316383308333,1542864335.84,35.1,0.05,1542864329.32
9,1.5,0.000294115036,-0.000330583524,1542864343.31,35.0,0.05,1542864335.85
0,1.5,0.000314714370833,-0.0003418941,1542864349.87,34.9,0.05,1542864343.32
1,1.5,0.0003283837,-0.0003525435,1542864357.33,34.8,0.05,1542864349.87
2,1.5,0.000346424066667,-0.0003592192,1542864363.89,34.7,0.05,1542864357.33
3,1.5,0.000366610154167,-0.000379484754167,1542864370.86,34.6,0.05,1542864363.89
4,1.5,0.0003814716,-0.000392200425,1542864377.91,34.5,0.05,1542864370.87
5,1.5,0.000399352975,-0.00040149875,1542864384.88,34.4,0.05,1542864377.91
6,1.5,0.000423910108333,-0.000417393325,1542864392.23,34.3,0.05,1542864384.88
7,1.5,0.000448785095833,-0.000430903729167,1542864398.89,34.2,0.05,1542864392.23
8,1.5,0.000470322254167,-0.000437499958333,1542864405.94,34.1,0.05,1542864398.9
9,1.5,0.000502907991667,-0.000452838220833,1542864412.85,34.0,0.05,1542864405.94
0,1.5,0.000533266604167,-0.000464600208333,1542864419.9,33.9,0.05,1542864412.86
1,1.5,0.000555836891667,-0.00047731585,1542864426.87,33.8,0.05,1542864419.9
2,1.5,0.00058945395,-0.00048979495,1542864434.18,33.7,0.05,1542864426.87
3,1.5,0.000622037779167,-0.000501636425,1542864440.86,33.6,0.05,1542864434.18
4,1.5,0.0006632842125,-0.000516179979167,1542864447.89,33.5,0.05,1542864440.87
5,1.5,0.000694358075,-0.000535253425,1542864454.92,33.4,0.05,1542864447.9
6,1.5,0.0007280546125,-0.0005389886375,1542864461.86,33.3,0.05,1542864454.92
7,1.5,0.000775102541667,-0.0005660889,1542864468.94,33.2,0.05,1542864461.86
8,1.5,0.000825806195833,-0.000575705125,1542864475.88,33.1,0.05,1542864468.94
9,1.5,0.000873887283333,-0.000584526625,1542864482.97,33.0,0.05,1542864475.89
0,1.5,0.0009364324625,-0.000584526625,1542864489.86,32.9,0.05,1542864482.97
1,1.5,0.000990239283333,-0.000561479475,1542864497.28,32.8,0.05,1542864489.87
2,1.5,0.00102631970833,-0.000541054933333,1542864503.86,32.7,0.05,1542864497.29
3,1.5,0.00106486429167,-0.000550830108333,1542864511.33,32.6,0.05,1542864503.86
4,1.5,0.00112033625,-0.000566088920833,1542864517.88,32.5,0.05,1542864511.34
5,1.5,0.001170642875,-0.000581506666667,1542864524.92,32.4,0.05,1542864517.88
6,1.5,0.00123811504167,-0.000600262216667,1542864531.91,32.3,0.05,1542864524.92
7,1.5,0.00132354841667,-0.00061011685,1542864538.86,32.2,0.05,1542864531.91
8,1.5,0.00142257166667,-0.000620527808333,1542864545.91,32.1,0.05,1542864538.86
9,1.5,0.0015281115,-0.000616554166667,1542864553.3,32.0,0.05,1542864545.91
0,1.5,0.00164549308333,-0.000605984266667,1542864559.93,31.9,0.05,1542864553.3
1,1.5,0.001766927625,-0.000574751458333,1542864566.86,31.8,0.05,1542864559.93
2,1.5,0.00187515996,-0.00052894964,1542864574.3,31.7,0.05,1542864566.86
3,1.5,0.00200980391667,-0.000462692854167,1542864580.85,31.6,0.05,1542864574.31
4,1.5,0.00213203316667,-0.000371616941667,1542864588.31,31.5,0.05,1542864580.86
5,1.5,0.0022525935,-0.000244459954167,1542864594.85,31.4,0.05,1542864588.32
6,1.5,0.00236711408333,-8.55132620833e-05,1542864602.33,31.3,0.05,1542864594.86
7,1.5,0.002457872125,0.0001152361,1542864608.84,31.2,0.05,1542864602.34
8,1.5,0.00251954304167,0.000370742733333,1542864615.84,31.1,0.05,1542864608.85
9,1.5,0.00256791656,0.000662311456,1542864623.23,31.0,0.05,1542864615.85
0,1.5,0.00255109375,0.000986901408333,1542864629.85,30.9,0.05,1542864623.24
1,1.5,0.00249586016667,0.00132625041667,1542864636.9,30.8,0.05,1542864629.85
2,1.5,0.00235765675,0.00164604933333,1542864643.85,30.7,0.05,1542864636.91
3,1.5,0.00212774170833,0.0019270655,1542864650.91,30.6,0.05,1542864643.85
4,1.5,0.00185792391667,0.00214514629167,1542864657.84,30.5,0.05,1542864650.92
5,1.5,0.00157166275,0.00230194629167,1542864664.85,30.4,0.05,1542864657.85
6,1.5,0.00126489754167,0.00240780416667,1542864671.82,30.3,0.05,1542864664.86
7,1.5,0.000958923870833,0.00244388483333,1542864679.33,30.2,0.05,1542864671.82
8,1.5,0.000655177979167,0.002429261875,1542864685.85,30.1,0.05,1542864679.34
9,1.5,0.000406823425,0.00236465029167,1542864692.83,30.0,0.05,1542864685.85
0,1.5,0.000227054904167,0.002240990625,1542864699.87,29.9,0.05,1542864692.84
1,1.5,6.29428929167e-05,0.00216644504167,1542864706.84,29.8,0.05,1542864699.88
2,1.5,-1.8358337e-05,0.00205033533333,1542864713.92,29.7,0.05,1542864706.84
3,1.5,-9.640111875e-05,0.00187016283333,1542864720.85,29.6,0.05,1542864713.92
4,1.5,-0.000195822054167,0.00175532454167,1542864727.93,29.5,0.05,1542864720.85
5,1.5,-0.0002388172625,0.00166305645833,1542864734.85,29.4,0.05,1542864727.93
6,1.5,-0.000281971566667,0.00157118595833,1542864742.29,29.3,0.05,1542864734.86
7,1.5,-0.000321628520833,0.001475977375,1542864748.82,29.2,0.05,1542864742.3
8,1.5,-0.000347291916,0.00141899848,1542864755.85,29.1,0.05,1542864748.82
9,1.5,-0.0003786900125,0.00135772183333,1542864762.87,29.0,0.05,1542864755.86
0,1.5,-0.00039768405,0.00128913658333,1542864770.34,28.9,0.05,1542864762.88
1,1.5,-0.000410638133333,0.001227942625,1542864776.87,28.8,0.05,1542864770.35
2,1.5,-0.000420810666667,0.00116420529167,1542864783.85,28.7,0.05,1542864776.88
3,1.5,-0.000416519129167,0.00109792508333,1542864790.88,28.6,0.05,1542864783.86
4,1.5,-0.000418267541667,0.00105890395833,1542864797.87,28.5,0.05,1542864790.88
5,1.5,-0.00042526115,0.00101956491667,1542864804.93,28.4,0.05,1542864797.88
6,1.5,-0.000427645333333,0.0009596384875,1542864811.89,28.3,0.05,1542864804.93
7,1.5,-0.000428837433333,0.0009195842,1542864819.23,28.2,0.05,1542864811.9
8,1.5,-0.000425499570833,0.000887318191667,1542864825.85,28.1,0.05,1542864819.24
9,1.5,-0.000424425104,0.000861133492,1542864833.32,28.0,0.05,1542864825.86
0,1.5,-0.000423751179167,0.000831925604167,1542864839.85,27.9,0.05,1542864833.33
1,1.5,-0.0004160423125,0.000806176379167,1542864846.88,27.8,0.05,1542864839.86
2,1.5,-0.000415724395833,0.000791394475,1542864853.86,27.7,0.05,1542864846.89
3,1.5,-0.00041294285,0.0007572211125,1542864860.87,27.6,0.05,1542864853.87
4,1.5,-0.000398558245833,0.000722253083333,1542864867.89,27.5,0.05,1542864860.88
5,1.5,-0.000402531908333,0.0007023053875,1542864874.88,27.4,0.05,1542864867.89
6,1.5,-0.000404741244,0.000683826368,1542864882.28,27.3,0.05,1542864874.88
7,1.5,-0.0004034061,0.0006670988875,1542864888.88,27.2,0.05,1542864882.28
8,1.5,-0.000401260333333,0.0006463565,1542864896.3,27.1,0.05,1542864888.89
9,1.5,-0.000398399304167,0.000625614079167,1542864902.86,27.0,0.05,1542864896.31
0,1.5,-0.000396730384,0.000605396168,1542864910.32,26.9,0.05,1542864902.87
1,1.5,-0.000394902491667,0.000592156025,1542864916.82,26.8,0.05,1542864910.32
2,1.5,-0.000397604579167,0.000581109279167,1542864924.35,26.7,0.05,1542864916.83
3,1.5,-0.000395140904167,0.000564261045833,1542864930.87,26.6,0.05,1542864924.36
4,1.5,-0.000392359354167,0.0005420086125,1542864937.88,26.5,0.05,1542864930.87
5,1.5,-0.000387352566667,0.000520153633333,1542864944.89,26.4,0.05,1542864937.89
6,1.5,-0.000383458375,0.000500444325,1542864951.87,26.3,0.05,1542864944.9
7,1.5,-0.000376226375,0.0004713553875,1542864958.93,26.2,0.05,1542864951.88
8,1.5,-0.000362716020833,0.000451169283333,1542864965.89,26.1,0.05,1542864958.94
9,1.5,-0.000353497166667,0.000440043075,1542864972.88,26.0,0.05,1542864965.9
0,1.5,-0.0003379999375,0.0004286784875,1542864979.86,25.9,0.05,1542864972.88
1,1.5,-0.000342847775,0.000424784320833,1542864987.3,25.8,0.05,1542864979.86
2,1.5,-0.000335774704167,0.000409684454167,1542864993.84,25.7,0.05,1542864987.31
3,1.5,-0.000332834179167,0.000397763516667,1542865001.17,25.6,0.05,1542864993.85
4,1.5,-0.000319005904167,0.0003783721375,1542865007.86,25.5,0.05,1542865001.18
5,1.5,-0.000309652553846,0.000367533253846,1542865015.35,25.4,0.05,1542865007.87
6,1.5,-0.000310343358333,0.000356517120833,1542865021.89,25.3,0.05,1542865015.36
7,1.5,-0.000305336566667,0.0003425299125,1542865028.88,25.2,0.05,1542865021.89
8,1.5,-0.000301521866667,0.000337443633333,1542865035.91,25.1,0.05,1542865028.88
9,1.5,-0.000299455579167,0.000324410075,1542865042.85,25.0,0.05,1542865035.91
0,1.5,-0.000302396066667,0.000316621720833,1542865049.93,24.9,0.05,1542865042.87
1,1.5,-0.000299932395833,0.000300250308333,1542865056.91,24.8,0.05,1542865049.94
2,1.5,-0.000305336554167,0.000286581025,1542865064.21,24.7,0.05,1542865056.92
3,1.5,-0.000301045025,0.0002764879375,1542865070.87,24.6,0.05,1542865064.22
4,1.5,-0.000294801688,0.000270997964,1542865078.37,24.5,0.05,1542865070.88
5,1.5,-0.000290952016667,0.000263136491667,1542865084.88,24.4,0.05,1542865078.38
6,1.5,-0.0002911904375,0.000260990729167,1542865091.9,24.3,0.05,1542865084.88
7,1.5,-0.000289124154167,0.000257493925,1542865098.85,24.2,0.05,1542865091.91
8,1.5,-0.000290475183333,0.000258686004167,1542865105.88,24.1,0.05,1542865098.85
9,1.5,-0.000295481958333,0.0002524076625,1542865112.88,24.0,0.05,1542865105.88
0,1.5,-0.000297945591667,0.000247400858333,1542865119.89,23.9,0.05,1542865112.89
1,1.5,-0.000307390148,0.00023864842,1542865127.27,23.8,0.05,1542865119.89
2,1.5,-0.0003187675125,0.000236194291667,1542865133.86,23.7,0.05,1542865127.28
3,1.5,-0.000322267476,0.000227967248,1542865141.31,23.6,0.05,1542865133.87
4,1.5,-0.0003306089625,0.0002116371625,1542865147.87,23.5,0.05,1542865141.31
5,1.5,-0.000328304241667,0.000193278925,1542865155.33,23.4,0.05,1542865147.88
6,1.5,-0.0003092307375,0.000173569658333,1542865161.87,23.3,0.05,1542865155.33
7,1.5,-0.000297468766667,0.000161966641667,1542865169.24,23.2,0.05,1542865161.88
8,1.5,-0.0002836405125,0.0001513172625,1542865175.89,23.1,0.05,1542865169.24
9,1.5,-0.000270845375,0.000156880366667,1542865182.88,23.0,0.05,1542865175.89
0,1.5,-0.000264646479167,0.0001618871625,1542865189.87,22.9,0.05,1542865182.89
1,1.5,-0.000265123329167,0.000166814483333,1542865196.9,22.8,0.05,1542865189.89
2,1.5,-0.000265838575,0.000168245004167,1542865204.21,22.7,0.05,1542865196.9
3,1.5,-0.000262739129167,0.000165542904167,1542865210.86,22.6,0.05,1542865204.21
4,1.5,-0.0002566197125,0.0001642713375,1542865218.21,22.5,0.05,1542865210.87
5,1.5,-0.0002508182,0.000159185083333,1542865224.87,22.4,0.05,1542865218.21
6,1.5,-0.0002387374,0.0001699934125,1542865232.28,22.3,0.05,1542865224.88
7,1.5,-0.000241439754167,0.000179053316667,1542865238.87,22.2,0.05,1542865232.29
8,1.5,-0.00024040635,0.000184457433333,1542865246.38,22.1,0.05,1542865238.88
9,1.5,-0.000239611604167,0.000190497354167,1542865252.81,22.0,0.05,1542865246.39
0,1.5,-0.0002435856875,0.000193517329167,1542865259.86,21.9,0.05,1542865252.82
1,1.5,-0.0002481161125,0.000195980975,1542865266.89,21.8,0.05,1542865259.87
2,1.5,-0.000254394483333,0.000206233,1542865273.9,21.7,0.05,1542865266.9
3,1.5,-0.00026885855,0.000205120370833,1542865280.89,21.6,0.05,1542865273.9
4,1.5,-0.000271799058333,0.000207901920833,1542865287.87,21.5,0.05,1542865280.9
5,1.5,-0.0002787132125,0.000204166716667,1542865295.21,21.4,0.05,1542865287.88
6,1.5,-0.0002889652,0.000199239370833,1542865301.88,21.3,0.05,1542865295.21
7,1.5,-0.00029960816,0.000197831104,1542865309.32,21.2,0.05,1542865301.88
8,1.5,-0.000302316595833,0.000193676266667,1542865315.89,21.1,0.05,1542865309.32
9,1.5,-0.000311217558333,0.000195424675,1542865322.89,21.0,0.05,1542865315.89
0,1.5,-0.000315270691667,0.000183980595833,1542865330.16,20.9,0.05,1542865322.9
1,1.5,-0.000320833791667,0.0001804838125,1542865337.34,20.8,0.05,1542865330.16
2,1.5,-0.0003290989625,0.000174284933333,1542865343.87,20.7,0.05,1542865337.35
3,1.5,-0.000335618932,0.00017013646,1542865350.9,20.6,0.05,1542865343.88
4,1.5,-0.000348013520833,0.000159900325,1542865357.9,20.5,0.05,1542865350.9
5,1.5,-0.000361444454167,0.00015632405,1542865364.88,20.4,0.05,1542865357.91
6,1.5,-0.000369111948,0.00014259432,1542865372.25,20.3,0.05,1542865364.88
7,1.5,-0.0003724116625,0.000123422270833,1542865378.87,20.2,0.05,1542865372.26
8,1.5,-0.000377736333333,0.000109275641667,1542865386.29,20.1,0.05,1542865378.88
9,1.5,-0.000371060620833,9.2506875e-05,1542865392.83,20.0,0.05,1542865386.3
0,1.5,-0.000367881733333,7.96322708333e-05,1542865399.92,19.9,0.05,1542865392.84
1,1.5,-0.000352781895833,6.461190125e-05,1542865406.84,19.8,0.05,1542865399.92
2,1.5,-0.000345867766667,6.07971245833e-05,1542865414.34,19.7,0.05,1542865406.85
3,1.5,-0.000331165254167,5.07833933333e-05,1542865420.89,19.6,0.05,1542865414.35
4,1.5,-0.000305574975,5.38828291667e-05,1542865427.85,19.5,0.05,1542865420.89
5,1.5,-0.000290634120833,6.54861033333e-05,1542865434.87,19.4,0.05,1542865427.85
6,1.5,-0.000278792666667,9.862628e-05,1542865441.87,19.3,0.05,1542865434.88
7,1.5,-0.0002979456,0.000140270520833,1542865448.93,19.2,0.05,1542865441.87
8,1.5,-0.000321231175,0.00016101295,1542865455.87,19.1,0.05,1542865448.94
9,1.5,-0.000337761508333,0.000169675508333,1542865462.94,19.0,0.05,1542865455.87
0,1.5,-0.000357391341667,0.0001691192,1542865469.89,18.9,0.05,1542865462.95
1,1.5,-0.000374080595833,0.000165383966667,1542865477.31,18.8,0.05,1542865469.89
2,1.5,-0.000397127754167,0.000164430291667,1542865483.87,18.7,0.05,1542865477.31
3,1.5,-0.000412783908333,0.0001627613625,1542865491.34,18.6,0.05,1542865483.87
4,1.5,-0.000427168504167,0.000158867195833,1542865497.82,18.5,0.05,1542865491.35
5,1.5,-0.000444652495833,0.000157277729167,1542865504.85,18.4,0.05,1542865497.83
6,1.5,-0.000460547079167,0.0001590261375,1542865511.89,18.3,0.05,1542865504.86
7,1.5,-0.0004749317,0.0001573572125,1542865518.89,18.2,0.05,1542865511.9
8,1.5,-0.000492328556,0.000146943056,1542865526.18,18.1,0.05,1542865518.89
9,1.5,-0.000515464725,0.000138442654167,1542865532.89,18.0,0.05,1542865526.18
0,1.5,-0.000519041008333,0.000115951366667,1542865539.8,17.9,0.05,1542865532.91
1,1.5,-0.000511014233333,8.55132625e-05,1542865546.84,17.8,0.05,1542865539.8
2,1.5,-0.0004591960375,3.09945970833e-05,1542865554.29,17.7,0.05,1542865546.85
3,1.5,-0.000448626133333,8.98048245833e-06,1542865560.81,17.6,0.05,1542865554.3
4,1.5,-0.000462931266667,-3.0120395e-05,1542865568.35,17.5,0.05,1542865560.82
5,1.5,-0.0004715143375,-9.48910625e-05,1542865574.81,17.4,0.05,1542865568.35
6,1.5,-0.000454427666667,-0.000183185870833,1542865582.35,17.3,0.05,1542865574.82
7,1.5,-0.000431380570833,-0.000275136920833,1542865588.89,17.2,0.05,1542865582.36
8,1.5,-0.000411909708333,-0.000366371741667,1542865595.87,17.1,0.05,1542865588.9
9,1.5,-0.0003859220625,-0.000459752341667,1542865602.89,17.0,0.05,1542865595.88
0,1.5,-0.00036144445,-0.000549002245833,1542865609.9,16.9,0.05,1542865602.9
1,1.5,-0.000323933229167,-0.000638091341667,1542865617.19,16.8,0.05,1542865609.9
2,1.5,-0.000280302666667,-0.0006884771,1542865623.87,16.7,0.05,1542865617.2
3,1.5,-0.000201544095833,-0.000714941583333,1542865631.38,16.6,0.05,1542865623.88
4,1.5,-9.68778683333e-05,-0.0007118421375,1542865637.87,16.5,0.05,1542865631.38
5,1.5,-2.15372608333e-05,-0.000679973495833,1542865645.31,16.4,0.05,1542865637.87
6,1.5,3.449145125e-05,-0.000635627645833,1542865651.83,16.3,0.05,1542865645.31
7,1.5,8.1380675e-05,-0.000593268633333,1542865658.91,16.2,0.05,1542865651.84
8,1.5,0.000124455341667,-0.000543677541667,1542865665.87,16.1,0.05,1542865658.91
9,1.5,0.000153701441667,-0.000491384420833,1542865672.86,16.0,0.05,1542865665.87
0,1.5,0.000157277733333,-0.000433446866667,1542865679.89,15.9,0.05,1542865672.87
1,1.5,0.00014543625,-0.000379723166667,1542865686.88,15.8,0.05,1542865679.9
2,1.5,0.0001305748375,-0.000339192041667,1542865694.25,15.7,0.05,1542865686.89
3,1.5,0.000118017675,-0.0003004887375,1542865700.87,15.6,0.05,1542865694.26
4,1.5,0.00011039778,-0.000271684604,1542865708.17,15.5,0.05,1542865700.88
5,1.5,9.822891375e-05,-0.00024922875,1542865714.88,15.4,0.05,1542865708.18
6,1.5,9.45731708333e-05,-0.000238737395833,1542865722.28,15.3,0.05,1542865714.89
7,1.5,7.51817904167e-05,-0.000223399154167,1542865728.88,15.2,0.05,1542865722.28
8,1.5,6.07176229167e-05,-0.0002186307625,1542865736.32,15.1,0.05,1542865728.89
9,1.5,4.10876991667e-05,-0.000222683891667,1542865742.86,15.0,0.05,1542865736.33
0,1.5,2.8689855e-05,-0.000232538520833,1542865749.89,14.9,0.05,1542865742.87
1,1.5,2.03451666667e-05,-0.000247957170833,1542865756.91,14.8,0.05,1542865749.89
2,1.5,2.34446104167e-05,-0.000269494345833,1542865763.85,14.7,0.05,1542865756.91
3,1.5,3.51272391667e-05,-0.0003060518125,1542865770.88,14.6,0.05,1542865763.85
4,1.5,6.30224429167e-05,-0.000336410495833,1542865777.88,14.5,0.05,1542865770.88
5,1.5,0.000109116683333,-0.000355722395833,1542865784.82,14.4,0.05,1542865777.88
6,1.5,0.000151237775,-0.000347616170833,1542865791.86,14.3,0.05,1542865784.83
7,1.5,0.000167466168,-0.00032783694,1542865799.32,14.2,0.05,1542865791.86
8,1.5,0.000164748183333,-0.000308594954167,1542865805.87,14.1,0.05,1542865799.32
9,1.5,0.000158946654167,-0.000314078595833,1542865813.33,14.0,0.05,1542865805.87
0,1.5,0.000172059691667,-0.000350079833333,1542865819.88,13.9,0.05,1542865813.34
1,1.5,0.000241042245833,-0.000409763933333,1542865827.33,13.8,0.05,1542865819.88
2,1.5,0.0003600933875,-0.000387908870833,1542865833.91,13.7,0.05,1542865827.33
3,1.5,0.000429632158333,-0.0003031907875,1542865840.86,13.6,0.05,1542865833.91
4,1.5,0.000424466416667,-0.000237386370833,1542865847.89,13.5,0.05,1542865840.87
5,1.5,0.0004077771125,-0.000181675883333,1542865854.87,13.4,0.05,1542865847.9
6,1.5,0.000379405275,-0.000146469408333,1542865861.8,13.3,0.05,1542865854.87
7,1.5,0.000357133832,-0.000117035364,1542865868.88,13.2,0.05,1542865861.8
8,1.5,0.000345079392,-9.3994608e-05,1542865876.3,13.1,0.05,1542865868.88
9,1.5,0.0003312447375,-7.422811625e-05,1542865882.86,13.0,0.05,1542865876.3
0,1.5,0.000320039054167,-5.22139020833e-05,1542865889.91,12.9,0.05,1542865882.86
1,1.5,0.000310979129167,-4.09287533333e-05,1542865896.85,12.8,0.05,1542865889.91
2,1.5,0.000305574991667,-2.84514408333e-05,1542865903.91,12.7,0.05,1542865896.86
3,1.5,0.000284673670833,-1.12852124583e-05,1542865910.84,12.6,0.05,1542865903.91
4,1.5,0.000303906079167,4.52998158333e-06,1542865917.88,12.5,0.05,1542865910.84
5,1.5,0.000294877972,2.3498652e-05,1542865925.2,12.4,0.05,1542865917.88
6,1.5,0.000298263504167,3.74319491667e-05,1542865931.88,12.3,0.05,1542865925.2
7,1.5,0.000303499168,5.4474166e-05,1542865938.93,12.2,0.05,1542865931.88
8,1.5,0.000302316608333,8.19369858333e-05,1542865945.86,12.1,0.05,1542865938.93
9,1.5,0.000296435629167,0.000102838331667,1542865952.94,12.0,0.05,1542865945.86
0,1.5,0.0002853094375,0.0001398731625,1542865959.87,11.9,0.05,1542865952.94
1,1.5,0.000287375754167,0.000162681879167,1542865967.28,11.8,0.05,1542865959.88
2,1.5,0.000270606958333,0.000181119579167,1542865973.84,11.7,0.05,1542865967.28
3,1.5,0.000240326870833,0.000202259345833,1542865981.34,11.6,0.05,1542865973.85
4,1.5,0.00020988875,0.000227690683333,1542865987.84,11.5,0.05,1542865981.35
5,1.5,0.000152827241667,0.000271083791667,1542865994.86,11.4,0.05,1542865987.85
6,1.5,2.83719614167e-05,0.000286422070833,1542866001.9,11.3,0.05,1542865994.86
7,1.5,-9.346055e-05,0.0001592645375,1542866008.85,11.2,0.05,1542866001.91
8,1.5,-8.599009875e-05,9.14737270833e-05,1542866015.92,11.1,0.05,1542866008.86
9,1.5,-7.16055116667e-05,5.69027983333e-05,1542866022.84,11.0,0.05,1542866015.92
0,1.5,-6.66781970833e-05,4.935288125e-05,1542866029.91,10.9,0.05,1542866022.85
1,1.5,-5.97639191667e-05,3.76703695833e-05,1542866036.84,10.8,0.05,1542866029.91
2,1.5,-5.84923525e-05,3.329934375e-05,1542866044.34,10.7,0.05,1542866036.85
3,1.5,-5.30881033333e-05,2.42393395833e-05,1542866050.81,10.6,0.05,1542866044.34
4,1.5,-4.911445875e-05,2.33651375e-05,1542866057.85,10.5,0.05,1542866050.82
5,1.5,-5.49159954167e-05,2.20140979167e-05,1542866065.15,10.4,0.05,1542866057.86
6,1.5,-5.49159875e-05,2.30472458333e-05,1542866072.33,10.3,0.05,1542866065.16
7,1.5,-6.00023570833e-05,2.24114625e-05,1542866078.9,10.2,0.05,1542866072.34
8,1.5,-7.64533579167e-05,2.082200375e-05,1542866085.86,10.1,0.05,1542866078.9
9,1.5,-6.24660654167e-05,4.76840125e-07,1542866092.88,10.0,0.05,1542866085.87
0,1.5,-3.099462e-05,-2.82130220833e-05,1542866099.86,9.9,0.05,1542866092.89
1,1.5,-3.63988054167e-05,-5.602859625e-05,1542866106.92,9.8,0.05,1542866099.87
2,1.5,-4.00545533333e-05,-8.940743125e-05,1542866113.86,9.7,0.05,1542866106.93
3,1.5,-2.05835875e-05,-0.000141542083333,1542866121.33,9.6,0.05,1542866113.86
4,1.5,5.55518091667e-05,-0.0001388400125,1542866127.82,9.5,0.05,1542866121.34
5,1.5,7.454600875e-05,-7.120815e-05,1542866134.88,9.4,0.05,1542866127.83
6,1.5,7.7248085e-05,-4.17234825e-05,1542866141.84,9.3,0.05,1542866134.89
7,1.5,8.11772252e-05,-3.08229508e-05,1542866149.36,9.2,0.05,1542866141.84
8,1.5,8.52748441667e-05,-3.04383004167e-05,1542866155.8,9.1,0.05,1542866149.37
9,1.5,9.067899875e-05,-2.02656883333e-05,1542866162.84,9.0,0.05,1542866155.81
0,1.5,0.000102202547083,-1.8755689125e-05,1542866169.88,8.9,0.05,1542866162.84
1,1.5,0.0001155541125,-7.47048791667e-06,1542866176.86,8.8,0.05,1542866169.89
2,1.5,0.000135184254167,-6.67575858333e-06,1542866183.93,8.7,0.05,1542866176.86
3,1.5,0.000160854008333,3.97366454167e-06,1542866190.87,8.6,0.05,1542866183.93
4,1.5,0.0001957425625,4.54587483333e-05,1542866198.16,8.5,0.05,1542866190.87
5,1.5,0.000263454391667,0.0001385221125,1542866204.85,8.4,0.05,1542866198.16
6,1.5,0.0002172098,0.000233384116,1542866212.21,8.3,0.05,1542866204.86
7,1.5,8.916901e-05,0.000320277479167,1542866218.88,8.2,0.05,1542866212.21
8,1.5,-0.000107924599583,0.000228406241667,1542866226.37,8.1,0.05,1542866218.88
9,1.5,-0.000103871489167,8.03475270833e-05,1542866232.85,8.0,0.05,1542866226.38
0,1.5,-6.72344958333e-05,6.42939983333e-05,1542866239.85,7.9,0.05,1542866232.86
1,1.5,-6.55655366667e-05,5.25317945833e-05,1542866246.87,7.8,0.05,1542866239.85
2,1.5,-6.508873875e-05,4.01340258333e-05,1542866253.85,7.7,0.05,1542866246.87
3,1.5,-5.81744225e-05,2.042463625e-05,1542866261.28,7.6,0.05,1542866253.85
4,1.5,-4.10082254167e-05,1.52588714583e-05,1542866267.87,7.5,0.05,1542866261.29
5,1.5,-3.18688129167e-05,8.26522954167e-06,1542866275.22,7.4,0.05,1542866267.87
6,1.5,-2.57493616667e-05,1.0410999375e-05,1542866281.88,7.3,0.05,1542866275.23
7,1.5,-1.342780468e-05,5.41690552e-06,1542866288.95,7.2,0.05,1542866281.88
8,1.5,-1.53383509167e-05,1.08083660833e-05,1542866295.85,7.1,0.05,1542866288.95
9,1.5,-9.69574354167e-06,8.90100783333e-06,1542866303.34,7.0,0.05,1542866295.86
0,1.5,-5.00682395833e-06,1.45436275e-05,1542866309.88,6.9,0.05,1542866303.35
