,Vdrive,X,Y,endTime,freq,sensitivity,startTime
1,1.5,-0.000324092179167,0.0001750001875,1543084003.3,21.2,0.05,1543083997.53
2,1.5,-0.000311932816667,0.000182470633333,1543084009.06,21.3,0.05,1543084003.31
3,1.5,-0.000304462354167,0.0001823911625,1543084014.81,21.4,0.05,1543084009.06
4,1.5,-0.000293971995833,0.000185172683333,1543084020.6,21.5,0.05,1543084014.81
5,1.5,-0.0002892830875,0.000186603170833,1543084026.39,21.6,0.05,1543084020.61
6,1.5,-0.0002766469,0.000187874758333,1543084032.18,21.7,0.05,1543084026.4
7,1.5,-0.000266077004167,0.000180722245833,1543084038.0,21.8,0.05,1543084032.18
8,1.5,-0.000261626520833,0.000180086454167,1543084043.79,21.9,0.05,1543084038.0
9,1.5,-0.0002555071,0.0001738875625,1543084049.63,22.0,0.05,1543084043.79
0,1.5,-0.000250341366667,0.000172615991667,1543084055.45,22.1,0.05,1543084049.64
1,1.5,-0.000239850045833,0.000168324454167,1543084061.26,22.2,0.05,1543084055.46
2,1.5,-0.000231823279167,0.0001604566375,1543084067.04,22.3,0.05,1543084061.27
3,1.5,-0.000237942675,0.00015751615,1543084072.82,22.4,0.05,1543084067.05
4,1.5,-0.000244777883333,0.000144721004167,1543084078.61,22.5,0.05,1543084072.82
5,1.5,-0.000261388095833,0.000152906729167,1543084084.38,22.6,0.05,1543084078.61
6,1.5,-0.000272355354167,0.000154496183333,1543084090.16,22.7,0.05,1543084084.39
7,1.5,-0.000272355358333,0.000163715029167,1543084095.92,22.8,0.05,1543084090.17
8,1.5,-0.0002721964125,0.000164986595833,1543084101.7,22.9,0.05,1543084095.92
9,1.5,-0.000280700008333,0.0001590261375,1543084107.57,23.0,0.05,1543084101.7
0,1.5,-0.000295481945833,0.0001532246125,1543084113.33,23.1,0.05,1543084107.58
1,1.5,-0.000318290679167,0.000151555683333,1543084119.16,23.2,0.05,1543084113.33
2,1.5,-0.0003389536,0.000166655525,1543084124.92,23.3,0.05,1543084119.16
3,1.5,-0.0003563582,0.000190338408333,1543084130.7,23.4,0.05,1543084124.93
4,1.5,-0.0003635107375,0.000212511366667,1543084136.45,23.5,0.05,1543084130.7
5,1.5,-0.000363113379167,0.00024016795,1543084142.21,23.6,0.05,1543084136.46
6,1.5,-0.0003693917,0.000263613345833,1543084148.0,23.7,0.05,1543084142.22
7,1.5,-0.0003662922875,0.000279507920833,1543084153.78,23.8,0.05,1543084148.0
8,1.5,-0.000370345379167,0.000301998720833,1543084159.57,23.9,0.05,1543084153.79
9,1.5,-0.000370106954167,0.000316860145833,1543084165.4,24.0,0.05,1543084159.58
0,1.5,-0.000371775879167,0.000333628933333,1543084171.21,24.1,0.05,1543084165.41
1,1.5,-0.0003724116625,0.0003406225375,1543084176.98,24.2,0.05,1543084171.22
2,1.5,-0.000378769495833,0.000347536691667,1543084182.75,24.3,0.05,1543084176.99
3,1.5,-0.000381233166667,0.000362716016667,1543084188.61,24.4,0.05,1543084182.75
4,1.5,-0.0003957767125,0.000380120545833,1543084194.38,24.5,0.05,1543084188.62
5,1.5,-0.000354570029167,0.000359656291667,1543084207.4,24.6,0.02,1543084194.39
6,1.5,-0.000278633316667,0.000254632302917,1543084220.42,24.7,0.05,1543084207.41
7,1.5,-0.000394425654167,0.000446241958333,1543084226.17,24.8,0.05,1543084220.42
8,1.5,-0.0003998298125,0.000467143325,1543084231.92,24.9,0.05,1543084226.17
9,1.5,-0.000397445633333,0.000475408525,1543084237.72,25.0,0.05,1543084231.93
0,1.5,-0.000405472379167,0.000499888004167,1543084243.58,25.1,0.05,1543084237.73
1,1.5,-0.000422241195833,0.000531041341667,1543084249.34,25.2,0.05,1543084243.58
2,1.5,-0.000432731595833,0.000552181141667,1543084255.11,25.3,0.05,1543084249.34
